circle,cluster,Time,Attempt,Answered,CSSR,ASR,Day_of_week,Hour
Andhra Pradesh,cluster 5,2023-06-28-11,890998,451591,99.74,50.68,Wednesday,11
Andhra Pradesh,cluster 5,2023-06-28-12,2744888,1467810,99.82,53.47,Wednesday,12
Andhra Pradesh,cluster 5,2023-06-28-13,5164333,2881786,99.95,55.8,Wednesday,13
Andhra Pradesh,cluster 5,2023-06-28-14,7258630,4104841,99.86,56.55,Wednesday,14
Andhra Pradesh,cluster 5,2023-06-28-15,8700548,4912213,99.89,56.46,Wednesday,15
Andhra Pradesh,cluster 5,2023-06-28-16,9616466,5428827,99.82,56.45,Wednesday,16
Andhra Pradesh,cluster 5,2023-06-28-17,9651764,5464898,99.73,56.62,Wednesday,17
Andhra Pradesh,cluster 5,2023-06-28-18,9249357,5265346,99.74,56.93,Wednesday,18
Andhra Pradesh,cluster 5,2023-06-28-19,8514084,4834264,99.93,56.78,Wednesday,19
Andhra Pradesh,cluster 5,2023-06-28-20,7434935,4144544,99.84,55.74,Wednesday,20
Andhra Pradesh,cluster 5,2023-06-28-21,514740,245930,99.86,47.78,Wednesday,21
Andhra Pradesh,cluster 5,2023-06-28-22,249870,120161,99.81,48.09,Wednesday,22
Andhra Pradesh,cluster 5,2023-06-28-23,160244,76577,99.92,47.79,Wednesday,23
Andhra Pradesh,cluster 5,2023-06-29-00,172142,83571,99.79,48.55,Thursday,0
Andhra Pradesh,cluster 5,2023-06-29-01,285289,141787,99.89,49.7,Thursday,1
Andhra Pradesh,cluster 5,2023-06-29-02,891087,451606,99.73,50.68,Thursday,2
Andhra Pradesh,cluster 5,2023-06-29-03,2744951,1467842,99.89,53.47,Thursday,3
Andhra Pradesh,cluster 5,2023-06-29-04,5164450,2881876,99.84,55.8,Thursday,4
Andhra Pradesh,cluster 5,2023-06-29-05,7258691,4104880,99.99,56.55,Thursday,5
Andhra Pradesh,cluster 5,2023-06-29-06,8700573,4912261,99.79,56.46,Thursday,6
Andhra Pradesh,cluster 5,2023-06-29-07,9616551,5428964,99.8,56.45,Thursday,7
Andhra Pradesh,cluster 5,2023-06-29-08,9651684,5465006,99.74,56.62,Thursday,8
Andhra Pradesh,cluster 5,2023-06-29-09,9249390,5265480,99.78,56.93,Thursday,9
Andhra Pradesh,cluster 5,2023-06-29-10,8514102,4834322,99.7,56.78,Thursday,10
Andhra Pradesh,cluster 5,2023-06-29-11,7434959,4144640,99.74,55.75,Thursday,11
Andhra Pradesh,cluster 5,2023-06-29-12,514660,245865,99.78,47.77,Thursday,12
Andhra Pradesh,cluster 5,2023-06-29-13,249866,120077,99.77,48.06,Thursday,13
Andhra Pradesh,cluster 5,2023-06-29-14,160164,76489,99.76,47.76,Thursday,14
Andhra Pradesh,cluster 5,2023-06-29-15,171974,83484,99.73,48.54,Thursday,15
Andhra Pradesh,cluster 5,2023-06-29-16,285252,141737,99.83,49.69,Thursday,16
Andhra Pradesh,cluster 5,2023-06-29-17,891058,451573,99.82,50.68,Thursday,17
Andhra Pradesh,cluster 5,2023-06-29-18,2744893,1467803,99.81,53.47,Thursday,18
Andhra Pradesh,cluster 5,2023-06-29-19,5164310,2881876,99.78,55.8,Thursday,19
Andhra Pradesh,cluster 5,2023-06-29-20,7258658,4104880,99.83,56.55,Thursday,20
Andhra Pradesh,cluster 5,2023-06-29-21,8700521,4912218,99.89,56.46,Thursday,21
Andhra Pradesh,cluster 5,2023-06-29-22,9616481,5428835,99.85,56.45,Thursday,22
Andhra Pradesh,cluster 5,2023-06-29-23,9651750,5464939,99.77,56.62,Thursday,23
Andhra Pradesh,cluster 5,2023-06-30-00,9249364,5265390,99.76,56.93,Friday,0
Andhra Pradesh,cluster 5,2023-06-30-01,8514002,4834283,99.76,56.78,Friday,1
Andhra Pradesh,cluster 5,2023-06-30-02,7434867,4144533,99.76,55.74,Friday,2
Andhra Pradesh,cluster 5,2023-06-30-03,514707,245966,99.9,47.79,Friday,3
Andhra Pradesh,cluster 5,2023-06-30-04,249911,120136,99.95,48.07,Friday,4
Andhra Pradesh,cluster 5,2023-06-30-05,160254,76568,99.87,47.78,Friday,5
Andhra Pradesh,cluster 5,2023-06-30-06,172118,83584,99.74,48.56,Friday,6
Andhra Pradesh,cluster 5,2023-06-30-07,285234,141834,99.85,49.73,Friday,7
Andhra Pradesh,cluster 5,2023-06-30-08,891136,451535,99.91,50.67,Friday,8
Andhra Pradesh,cluster 5,2023-06-30-09,2744966,1467841,99.95,53.47,Friday,9
Andhra Pradesh,cluster 5,2023-06-30-10,5164373,2881845,99.74,55.8,Friday,10
Andhra Pradesh,cluster 5,2023-06-30-11,7258704,4104864,99.87,56.55,Friday,11
Andhra Pradesh,cluster 5,2023-06-30-12,8700559,4912212,99.94,56.46,Friday,12
Andhra Pradesh,cluster 5,2023-06-30-13,9616534,5428915,99.91,56.45,Friday,13
Andhra Pradesh,cluster 5,2023-06-30-14,9651706,5465041,99.8,56.62,Friday,14
Andhra Pradesh,cluster 5,2023-06-30-15,9249437,5265417,99.76,56.93,Friday,15
Andhra Pradesh,cluster 5,2023-06-30-16,8514105,4834300,99.72,56.78,Friday,16
Andhra Pradesh,cluster 5,2023-06-30-17,7435002,4144566,99.79,55.74,Friday,17
Andhra Pradesh,cluster 5,2023-06-30-18,514673,245927,99.89,47.78,Friday,18
Andhra Pradesh,cluster 5,2023-06-30-19,249905,120152,99.78,48.08,Friday,19
Andhra Pradesh,cluster 5,2023-06-30-20,160195,76510,99.73,47.76,Friday,20
Andhra Pradesh,cluster 5,2023-06-30-21,172042,83505,99.92,48.54,Friday,21
Andhra Pradesh,cluster 5,2023-06-30-22,285299,141734,99.86,49.68,Friday,22
Andhra Pradesh,cluster 5,2023-06-30-23,891006,451684,99.86,50.69,Friday,23
Andhra Pradesh,cluster 5,2023-07-01-00,2744986,1467836,99.85,53.47,Saturday,0
Andhra Pradesh,cluster 5,2023-07-01-01,5164376,2881813,99.89,55.8,Saturday,1
Andhra Pradesh,cluster 5,2023-07-01-02,7258688,4104903,99.9,56.55,Saturday,2
Andhra Pradesh,cluster 5,2023-07-01-03,8700554,4912222,99.92,56.46,Saturday,3
Andhra Pradesh,cluster 5,2023-07-01-04,9616544,5428887,99.88,56.45,Saturday,4
Andhra Pradesh,cluster 5,2023-07-01-05,9651764,5464969,99.8,56.62,Saturday,5
Andhra Pradesh,cluster 5,2023-07-01-06,9249429,5265354,99.77,56.93,Saturday,6
Andhra Pradesh,cluster 5,2023-07-01-07,8514117,4834359,99.89,56.78,Saturday,7
Andhra Pradesh,cluster 5,2023-07-01-08,7435003,4144576,99.84,55.74,Saturday,8
Andhra Pradesh,cluster 5,2023-07-01-09,514790,246012,99.86,47.79,Saturday,9
Andhra Pradesh,cluster 5,2023-07-01-10,249929,120258,99.89,48.12,Saturday,10
Andhra Pradesh,cluster 5,2023-07-01-11,160343,76659,99.7,47.81,Saturday,11
Andhra Pradesh,cluster 5,2023-07-01-12,172222,83656,99.7,48.57,Saturday,12
Andhra Pradesh,cluster 5,2023-07-01-13,285316,141803,99.84,49.7,Saturday,13
Andhra Pradesh,cluster 5,2023-07-01-14,891179,451671,99.76,50.68,Saturday,14
Andhra Pradesh,cluster 5,2023-07-01-15,2744959,1467865,99.8,53.47,Saturday,15
Andhra Pradesh,cluster 5,2023-07-01-16,5164457,2881954,99.81,55.8,Saturday,16
Andhra Pradesh,cluster 5,2023-07-01-17,7258697,4104899,99.98,56.55,Saturday,17
Andhra Pradesh,cluster 5,2023-07-01-18,8700630,4912330,99.8,56.46,Saturday,18
Andhra Pradesh,cluster 5,2023-07-01-19,9616615,5428986,99.85,56.45,Saturday,19
Andhra Pradesh,cluster 5,2023-07-01-20,9651722,5465042,99.78,56.62,Saturday,20
Andhra Pradesh,cluster 5,2023-07-01-21,9249395,5265532,99.84,56.93,Saturday,21
Andhra Pradesh,cluster 5,2023-07-01-22,8514157,4834358,99.74,56.78,Saturday,22
Andhra Pradesh,cluster 5,2023-07-01-23,7434998,4144717,99.7,55.75,Saturday,23
Andhra Pradesh,cluster 5,2023-07-02-00,514661,245918,99.76,47.78,Sunday,0
Andhra Pradesh,cluster 5,2023-07-02-01,249798,120101,99.7,48.08,Sunday,1
Andhra Pradesh,cluster 5,2023-07-02-02,160153,76517,99.86,47.78,Sunday,2
Andhra Pradesh,cluster 5,2023-07-02-03,171958,83511,99.72,48.56,Sunday,3
Andhra Pradesh,cluster 5,2023-07-02-04,285236,141804,99.76,49.71,Sunday,4
Andhra Pradesh,cluster 5,2023-07-02-05,891048,451563,99.75,50.68,Sunday,5
Andhra Pradesh,cluster 5,2023-07-02-06,2744848,1467767,99.84,53.47,Sunday,6
Andhra Pradesh,cluster 5,2023-07-02-07,5164397,2881862,99.78,55.8,Sunday,7
Andhra Pradesh,cluster 5,2023-07-02-08,7258606,4104842,99.91,56.55,Sunday,8
Andhra Pradesh,cluster 5,2023-07-02-09,8700491,4912218,99.84,56.46,Sunday,9
Andhra Pradesh,cluster 5,2023-07-02-10,9616462,5428898,99.76,56.45,Sunday,10
Andhra Pradesh,cluster 5,2023-07-02-11,9651762,5464897,99.8,56.62,Sunday,11
Andhra Pradesh,cluster 5,2023-07-02-12,9249382,5265377,99.74,56.93,Sunday,12
Andhra Pradesh,cluster 5,2023-07-02-13,8514005,4834237,99.84,56.78,Sunday,13
Andhra Pradesh,cluster 5,2023-07-02-14,7434916,4144508,99.77,55.74,Sunday,14
Andhra Pradesh,cluster 5,2023-07-02-15,514718,245987,99.87,47.79,Sunday,15
Andhra Pradesh,cluster 5,2023-07-02-16,249844,120149,99.85,48.09,Sunday,16
Andhra Pradesh,cluster 5,2023-07-02-17,160282,76556,99.94,47.76,Sunday,17
Andhra Pradesh,cluster 5,2023-07-02-18,172046,83606,99.89,48.6,Sunday,18
Andhra Pradesh,cluster 5,2023-07-02-19,285264,141794,99.77,49.71,Sunday,19
Andhra Pradesh,cluster 5,2023-07-02-20,891145,451518,99.7,50.67,Sunday,20
Andhra Pradesh,cluster 5,2023-07-02-21,2744997,1467781,99.81,53.47,Sunday,21
Andhra Pradesh,cluster 5,2023-07-02-22,5164382,2881860,99.72,55.8,Sunday,22
Andhra Pradesh,cluster 5,2023-07-02-23,7258695,4104937,99.96,56.55,Sunday,23
Andhra Pradesh,cluster 5,2023-07-03-00,8700588,4912233,99.94,56.46,Monday,0
Andhra Pradesh,cluster 5,2023-07-03-01,9616542,5428914,99.81,56.45,Monday,1
Andhra Pradesh,cluster 5,2023-07-03-02,9651717,5464981,99.84,56.62,Monday,2
Andhra Pradesh,cluster 5,2023-07-03-03,9249365,5265477,99.76,56.93,Monday,3
Andhra Pradesh,cluster 5,2023-07-03-04,8514128,4834370,99.74,56.78,Monday,4
Andhra Pradesh,cluster 5,2023-07-03-05,7434994,4144611,99.73,55.74,Monday,5
Andhra Pradesh,cluster 5,2023-07-03-06,514734,245926,99.91,47.78,Monday,6
Andhra Pradesh,cluster 5,2023-07-03-07,249912,120093,99.84,48.05,Monday,7
Andhra Pradesh,cluster 5,2023-07-03-08,160175,76543,99.73,47.79,Monday,8
Andhra Pradesh,cluster 5,2023-07-03-09,172091,83559,99.88,48.56,Monday,9
Andhra Pradesh,cluster 5,2023-07-03-10,285317,141729,99.75,49.67,Monday,10
Andhra Pradesh,cluster 5,2023-07-03-11,891009,451651,99.7,50.69,Monday,11
Andhra Pradesh,cluster 5,2023-07-03-12,2744982,1467854,99.86,53.47,Monday,12
Andhra Pradesh,cluster 5,2023-07-03-13,5164417,2881825,99.79,55.8,Monday,13
Andhra Pradesh,cluster 5,2023-07-03-14,7258724,4104903,99.77,56.55,Monday,14
Andhra Pradesh,cluster 5,2023-07-03-15,8700575,4912215,99.98,56.46,Monday,15
Andhra Pradesh,cluster 5,2023-07-03-16,9616482,5428902,99.83,56.45,Monday,16
Andhra Pradesh,cluster 5,2023-07-03-17,9651827,5464979,99.72,56.62,Monday,17
Andhra Pradesh,cluster 5,2023-07-03-18,9249371,5265346,99.79,56.93,Monday,18
Andhra Pradesh,cluster 5,2023-07-03-19,8514122,4834276,99.9,56.78,Monday,19
Andhra Pradesh,cluster 5,2023-07-03-20,7434967,4144620,99.75,55.74,Monday,20
Andhra Pradesh,cluster 5,2023-07-03-21,514779,245964,99.9,47.78,Monday,21
Andhra Pradesh,cluster 5,2023-07-03-22,249939,120246,99.7,48.11,Monday,22
Andhra Pradesh,cluster 5,2023-07-03-23,160302,76584,99.92,47.77,Monday,23
Andhra Pradesh,cluster 5,2023-07-04-00,172221,83573,99.75,48.53,Tuesday,0
Andhra Pradesh,cluster 5,2023-07-04-01,285307,141794,99.77,49.7,Tuesday,1
Andhra Pradesh,cluster 5,2023-07-04-02,891164,451609,99.76,50.68,Tuesday,2
Andhra Pradesh,cluster 5,2023-07-04-03,2744954,1467856,99.96,53.47,Tuesday,3
Andhra Pradesh,cluster 5,2023-07-04-04,5164531,2881909,99.9,55.8,Tuesday,4
Andhra Pradesh,cluster 5,2023-07-04-05,7258777,4104966,99.86,56.55,Tuesday,5
Andhra Pradesh,cluster 5,2023-07-04-06,8700643,4912301,99.83,56.46,Tuesday,6
Andhra Pradesh,cluster 5,2023-07-04-07,9616556,5429041,99.75,56.46,Tuesday,7
Andhra Pradesh,cluster 5,2023-07-04-08,9651744,5465006,99.76,56.62,Tuesday,8
Andhra Pradesh,cluster 5,2023-07-04-09,9249488,5265545,99.78,56.93,Tuesday,9
Andhra Pradesh,cluster 5,2023-07-04-10,8514103,4834413,99.73,56.78,Tuesday,10
Andhra Pradesh,cluster 5,2023-07-04-11,7435003,4144712,99.73,55.75,Tuesday,11
Andhra Pradesh,cluster 5,2023-07-04-12,514689,245924,99.73,47.78,Tuesday,12
Andhra Pradesh,cluster 5,2023-07-04-13,249867,120159,99.76,48.09,Tuesday,13
Andhra Pradesh,cluster 5,2023-07-04-14,160228,76558,99.75,47.78,Tuesday,14
Andhra Pradesh,cluster 5,2023-07-04-15,172065,83574,99.77,48.57,Tuesday,15
Andhra Pradesh,cluster 5,2023-07-04-16,285271,141777,99.92,49.7,Tuesday,16
Andhra Pradesh,cluster 5,2023-07-04-17,891068,451630,99.91,50.68,Tuesday,17
Andhra Pradesh,cluster 5,2023-07-04-18,2744927,1467852,99.8,53.48,Tuesday,18
Andhra Pradesh,cluster 5,2023-07-04-19,5164378,2881936,99.82,55.8,Tuesday,19
Andhra Pradesh,cluster 5,2023-07-04-20,7258714,4104895,99.79,56.55,Tuesday,20
Andhra Pradesh,cluster 5,2023-07-04-21,8700604,4912231,99.86,56.46,Tuesday,21
Andhra Pradesh,cluster 5,2023-07-04-22,9616503,5428856,99.9,56.45,Tuesday,22
Andhra Pradesh,cluster 5,2023-07-04-23,9651781,5464970,99.83,56.62,Tuesday,23
Andhra Pradesh,cluster 5,2023-07-05-00,9249387,5265427,99.79,56.93,Wednesday,0
Andhra Pradesh,cluster 5,2023-07-05-01,8514040,4834365,99.74,56.78,Wednesday,1
Andhra Pradesh,cluster 5,2023-07-05-02,7434893,4144538,99.82,55.74,Wednesday,2
Andhra Pradesh,cluster 5,2023-07-05-03,514773,246033,99.88,47.79,Wednesday,3
Andhra Pradesh,cluster 5,2023-07-05-04,249949,120159,99.87,48.07,Wednesday,4
Andhra Pradesh,cluster 5,2023-07-05-05,160330,76658,99.86,47.81,Wednesday,5
Andhra Pradesh,cluster 5,2023-07-05-06,172207,83623,99.72,48.56,Wednesday,6
Andhra Pradesh,cluster 5,2023-07-05-07,285294,141914,99.77,49.74,Wednesday,7
Andhra Pradesh,cluster 5,2023-07-05-08,891203,451544,99.77,50.67,Wednesday,8
Andhra Pradesh,cluster 5,2023-07-05-09,2745055,1467919,99.9,53.48,Wednesday,9
Andhra Pradesh,cluster 5,2023-07-05-10,5164381,2881901,99.79,55.8,Wednesday,10
Andhra Pradesh,cluster 5,2023-07-05-11,7258792,4104904,99.7,56.55,Wednesday,11
Andhra Pradesh,cluster 5,2023-07-05-12,8700577,4912262,99.9,56.46,Wednesday,12
Andhra Pradesh,cluster 5,2023-07-05-13,9616598,5428964,99.85,56.45,Wednesday,13
Andhra Pradesh,cluster 5,2023-07-05-14,9651788,5465132,99.91,56.62,Wednesday,14
Andhra Pradesh,cluster 5,2023-07-05-15,9249500,5265442,99.73,56.93,Wednesday,15
Andhra Pradesh,cluster 5,2023-07-05-16,8514186,4834314,99.72,56.78,Wednesday,16
Andhra Pradesh,cluster 5,2023-07-05-17,7435034,4144640,99.89,55.74,Wednesday,17
Andhra Pradesh,cluster 5,2023-07-05-18,514701,245972,99.97,47.79,Wednesday,18
Andhra Pradesh,cluster 5,2023-07-05-19,249963,120247,99.78,48.11,Wednesday,19
Andhra Pradesh,cluster 5,2023-07-05-20,160246,76525,99.84,47.75,Wednesday,20
Andhra Pradesh,cluster 5,2023-07-05-21,172120,83529,99.91,48.53,Wednesday,21
Andhra Pradesh,cluster 5,2023-07-05-22,285345,141746,99.91,49.68,Wednesday,22
Andhra Pradesh,cluster 5,2023-07-05-23,891037,451771,99.85,50.7,Wednesday,23
Andhra Pradesh,cluster 5,2023-07-06-00,2745025,1467869,99.86,53.47,Thursday,0
Andhra Pradesh,cluster 5,2023-07-06-01,5164434,2881879,99.86,55.8,Thursday,1
Andhra Pradesh,cluster 5,2023-07-06-02,7258783,4104914,99.85,56.55,Thursday,2
Andhra Pradesh,cluster 5,2023-07-06-03,8700626,4912268,99.88,56.46,Thursday,3
Andhra Pradesh,cluster 5,2023-07-06-04,9616598,5428910,99.9,56.45,Thursday,4
Andhra Pradesh,cluster 5,2023-07-06-05,9651840,5465021,99.79,56.62,Thursday,5
Andhra Pradesh,cluster 5,2023-07-06-06,9249462,5265451,99.83,56.93,Thursday,6
Andhra Pradesh,cluster 5,2023-07-06-07,8514135,4834430,99.83,56.78,Thursday,7
Andhra Pradesh,cluster 5,2023-07-06-08,7435101,4144653,99.9,55.74,Thursday,8
Andhra Pradesh,cluster 5,2023-07-06-09,514834,246039,99.93,47.79,Thursday,9
Andhra Pradesh,cluster 5,2023-07-06-10,249987,120272,99.79,48.11,Thursday,10
Andhra Pradesh,cluster 5,2023-07-06-11,160400,76667,99.73,47.8,Thursday,11
Andhra Pradesh,cluster 5,2023-07-06-12,172285,83661,99.73,48.56,Thursday,12
Andhra Pradesh,cluster 5,2023-07-06-13,285347,141872,99.8,49.72,Thursday,13
Andhra Pradesh,cluster 5,2023-07-06-14,891200,451687,99.76,50.68,Thursday,14
Andhra Pradesh,cluster 5,2023-07-06-15,2744989,1467902,99.88,53.48,Thursday,15
Andhra Pradesh,cluster 5,2023-07-06-16,5164550,2882053,99.75,55.8,Thursday,16
Andhra Pradesh,cluster 5,2023-07-06-17,7258704,4104942,99.9,56.55,Thursday,17
Andhra Pradesh,cluster 5,2023-07-06-18,8700646,4912347,99.91,56.46,Thursday,18
Andhra Pradesh,cluster 5,2023-07-06-19,9616652,5428989,99.77,56.45,Thursday,19
Andhra Pradesh,cluster 5,2023-07-06-20,9651783,5465086,99.87,56.62,Thursday,20
Andhra Pradesh,cluster 5,2023-07-06-21,9249455,5265599,99.82,56.93,Thursday,21
Andhra Pradesh,cluster 5,2023-07-06-22,8514206,4834379,99.7,56.78,Thursday,22
Andhra Pradesh,cluster 5,2023-07-06-23,7435042,4144767,99.74,55.75,Thursday,23
Andhra Pradesh,cluster 5,2023-07-07-00,514689,245878,99.76,47.77,Friday,0
Andhra Pradesh,cluster 5,2023-07-07-01,249872,120125,99.89,48.07,Friday,1
Andhra Pradesh,cluster 5,2023-07-07-02,160143,76471,99.78,47.75,Friday,2
Andhra Pradesh,cluster 5,2023-07-07-03,171989,83535,99.7,48.57,Friday,3
Andhra Pradesh,cluster 5,2023-07-07-04,285291,141790,99.86,49.7,Friday,4
Andhra Pradesh,cluster 5,2023-07-07-05,891033,451556,99.93,50.68,Friday,5
Andhra Pradesh,cluster 5,2023-07-07-06,2744919,1467797,99.81,53.47,Friday,6
Andhra Pradesh,cluster 5,2023-07-07-07,5164334,2881848,99.89,55.8,Friday,7
Andhra Pradesh,cluster 5,2023-07-07-08,7258676,4104835,99.83,56.55,Friday,8
Andhra Pradesh,cluster 5,2023-07-07-09,8700545,4912178,99.72,56.46,Friday,9
Andhra Pradesh,cluster 5,2023-07-07-10,9616477,5428898,99.73,56.45,Friday,10
Andhra Pradesh,cluster 5,2023-07-07-11,9651727,5464951,99.81,56.62,Friday,11
Andhra Pradesh,cluster 5,2023-07-07-12,9249394,5265402,99.73,56.93,Friday,12
Andhra Pradesh,cluster 5,2023-07-07-13,8514002,4834249,99.74,56.78,Friday,13
Andhra Pradesh,cluster 5,2023-07-07-14,7434873,4144568,99.72,55.74,Friday,14
Andhra Pradesh,cluster 5,2023-07-07-15,514766,245911,99.78,47.77,Friday,15
Andhra Pradesh,cluster 5,2023-07-07-16,249916,120127,99.87,48.07,Friday,16
Andhra Pradesh,cluster 5,2023-07-07-17,160204,76537,99.88,47.77,Friday,17
Andhra Pradesh,cluster 5,2023-07-07-18,172073,83610,99.76,48.59,Friday,18
Andhra Pradesh,cluster 5,2023-07-07-19,285262,141793,99.85,49.71,Friday,19
Andhra Pradesh,cluster 5,2023-07-07-20,891154,451591,99.82,50.67,Friday,20
Andhra Pradesh,cluster 5,2023-07-07-21,2744954,1467786,99.87,53.47,Friday,21
Andhra Pradesh,cluster 5,2023-07-07-22,5164376,2881847,99.86,55.8,Friday,22
Andhra Pradesh,cluster 5,2023-07-07-23,7258627,4104920,99.84,56.55,Friday,23
Andhra Pradesh,cluster 5,2023-07-08-00,8700565,4912205,99.89,56.46,Saturday,0
Andhra Pradesh,cluster 5,2023-07-08-01,9616572,5428876,99.8,56.45,Saturday,1
Andhra Pradesh,cluster 5,2023-07-08-02,9651710,5465043,99.87,56.62,Saturday,2
Andhra Pradesh,cluster 5,2023-07-08-03,9249368,5265406,99.77,56.93,Saturday,3
Andhra Pradesh,cluster 5,2023-07-08-04,8514135,4834348,99.73,56.78,Saturday,4
Andhra Pradesh,cluster 5,2023-07-08-05,7435029,4144637,99.78,55.74,Saturday,5
Andhra Pradesh,cluster 5,2023-07-08-06,514687,245850,99.88,47.77,Saturday,6
Andhra Pradesh,cluster 5,2023-07-08-07,249932,120127,99.94,48.06,Saturday,7
Andhra Pradesh,cluster 5,2023-07-08-08,160207,76553,99.73,47.78,Saturday,8
Andhra Pradesh,cluster 5,2023-07-08-09,172034,83516,99.78,48.55,Saturday,9
Andhra Pradesh,cluster 5,2023-07-08-10,285333,141740,99.85,49.68,Saturday,10
Andhra Pradesh,cluster 5,2023-07-08-11,891040,451603,99.75,50.68,Saturday,11
Andhra Pradesh,cluster 5,2023-07-08-12,2744964,1467887,99.91,53.48,Saturday,12
Andhra Pradesh,cluster 5,2023-07-08-13,5164396,2881861,99.97,55.8,Saturday,13
Andhra Pradesh,cluster 5,2023-07-08-14,7258645,4104899,99.93,56.55,Saturday,14
Andhra Pradesh,cluster 5,2023-07-08-15,8700564,4912307,99.78,56.46,Saturday,15
Andhra Pradesh,cluster 5,2023-07-08-16,9616530,5428827,99.85,56.45,Saturday,16
Andhra Pradesh,cluster 5,2023-07-08-17,9651828,5464936,99.86,56.62,Saturday,17
Andhra Pradesh,cluster 5,2023-07-08-18,9249439,5265402,99.75,56.93,Saturday,18
Andhra Pradesh,cluster 5,2023-07-08-19,8514173,4834350,99.91,56.78,Saturday,19
Andhra Pradesh,cluster 5,2023-07-08-20,7434985,4144643,99.76,55.75,Saturday,20
Andhra Pradesh,cluster 5,2023-07-08-21,514753,245961,99.88,47.78,Saturday,21
Andhra Pradesh,cluster 5,2023-07-08-22,249875,120164,99.83,48.09,Saturday,22
Andhra Pradesh,cluster 5,2023-07-08-23,160302,76639,99.91,47.81,Saturday,23
Andhra Pradesh,cluster 5,2023-07-09-00,172147,83641,99.73,48.59,Sunday,0
Andhra Pradesh,cluster 5,2023-07-09-01,285374,141844,99.84,49.7,Sunday,1
Andhra Pradesh,cluster 5,2023-07-09-02,891112,451660,99.87,50.68,Sunday,2
Andhra Pradesh,cluster 5,2023-07-09-03,2745022,1467908,99.87,53.48,Sunday,3
Andhra Pradesh,cluster 5,2023-07-09-04,5164452,2881972,99.87,55.8,Sunday,4
Andhra Pradesh,cluster 5,2023-07-09-05,7258699,4104906,99.97,56.55,Sunday,5
Andhra Pradesh,cluster 5,2023-07-09-06,8700660,4912267,99.7,56.46,Sunday,6
Andhra Pradesh,cluster 5,2023-07-09-07,9616641,5429029,99.76,56.45,Sunday,7
Andhra Pradesh,cluster 5,2023-07-09-08,9651729,5465038,99.78,56.62,Sunday,8
Andhra Pradesh,cluster 5,2023-07-09-09,9249397,5265572,99.81,56.93,Sunday,9
Andhra Pradesh,cluster 5,2023-07-09-10,8514159,4834325,99.75,56.78,Sunday,10
Andhra Pradesh,cluster 5,2023-07-09-11,7435013,4144680,99.87,55.75,Sunday,11
Andhra Pradesh,cluster 5,2023-07-09-12,514736,245963,99.78,47.78,Sunday,12
Andhra Pradesh,cluster 5,2023-07-09-13,249894,120129,99.89,48.07,Sunday,13
Andhra Pradesh,cluster 5,2023-07-09-14,160262,76583,99.72,47.79,Sunday,14
Andhra Pradesh,cluster 5,2023-07-09-15,172072,83485,99.73,48.52,Sunday,15
Andhra Pradesh,cluster 5,2023-07-09-16,285338,141773,99.82,49.69,Sunday,16
Andhra Pradesh,cluster 5,2023-07-09-17,891152,451619,99.85,50.68,Sunday,17
Andhra Pradesh,cluster 5,2023-07-09-18,2744941,1467878,99.88,53.48,Sunday,18
Andhra Pradesh,cluster 5,2023-07-09-19,5164335,2881954,99.93,55.8,Sunday,19
Andhra Pradesh,cluster 5,2023-07-09-20,7258721,4104918,99.73,56.55,Sunday,20
Andhra Pradesh,cluster 5,2023-07-09-21,8700584,4912253,99.88,56.46,Sunday,21
Andhra Pradesh,cluster 5,2023-07-09-22,9616493,5428925,99.95,56.45,Sunday,22
Andhra Pradesh,cluster 5,2023-07-09-23,9651813,5464957,99.73,56.62,Sunday,23
Andhra Pradesh,cluster 5,2023-07-10-00,9249428,5265463,99.74,56.93,Monday,0
Andhra Pradesh,cluster 5,2023-07-10-01,8514077,4834317,99.74,56.78,Monday,1
Andhra Pradesh,cluster 5,2023-07-10-02,7434907,4144571,99.79,55.74,Monday,2
Andhra Pradesh,cluster 5,2023-07-10-03,514786,245972,99.8,47.78,Monday,3
Andhra Pradesh,cluster 5,2023-07-10-04,249997,120204,99.82,48.08,Monday,4
Andhra Pradesh,cluster 5,2023-07-10-05,160335,76641,99.87,47.8,Monday,5
Andhra Pradesh,cluster 5,2023-07-10-06,172128,83599,99.92,48.57,Monday,6
Andhra Pradesh,cluster 5,2023-07-10-07,285282,141901,99.87,49.74,Monday,7
Andhra Pradesh,cluster 5,2023-07-10-08,891165,451539,99.87,50.67,Monday,8
Andhra Pradesh,cluster 5,2023-07-10-09,2744967,1467923,99.88,53.48,Monday,9
Andhra Pradesh,cluster 5,2023-07-10-10,5164404,2881869,99.77,55.8,Monday,10
Andhra Pradesh,cluster 5,2023-07-10-11,7258757,4104947,99.92,56.55,Monday,11
Andhra Pradesh,cluster 5,2023-07-10-12,8700564,4912310,99.93,56.46,Monday,12
Andhra Pradesh,cluster 5,2023-07-10-13,9616552,5428941,99.95,56.45,Monday,13
Andhra Pradesh,cluster 5,2023-07-10-14,9651724,5465089,99.78,56.62,Monday,14
Andhra Pradesh,cluster 5,2023-07-10-15,9249455,5265486,99.69,56.93,Monday,15
Andhra Pradesh,cluster 5,2023-07-10-16,8514120,4834310,99.72,56.78,Monday,16
Andhra Pradesh,cluster 5,2023-07-10-17,7435020,4144592,99.77,55.74,Monday,17
Andhra Pradesh,cluster 5,2023-07-10-18,514772,246006,99.76,47.79,Monday,18
